"coreID","site","month","Afruca_tangeri","Alpheidae","Ampelisca_sp","Amphinomidae","Amphipoda1","Amphipoda2","Amphipoda4","Amphipodatigre","Anthuridae","Apseudomorpha","Arcopsis_afra","Arcuatula_elegans","Arenicolidae","Armandia_sp","Austromacoma_nymphalis","Balsscallichirus_balssi","Bivalvia","Bivalvia_B1","Bulla_sp","Callinectes_marginatus","Capitellidae","CarideaA","Cirolanidae","Cirratulidae","Cochliolepis_sp","Corbula_cadenati","Corbula_chudeaui","Corbula_laticostata","Cryptomya_africana","Cumacea","Cuspidaria","Cylichnidae","Decapoda","Diopatra_sp","Diplodonta1_sp","Diplodonta_dautzenbergi","Divaricella_chavani","Eunicidae","Glycera_sp","Goniadopsis_sp","Grandidierella_sp","Haminoea_sp","Hyala_sp","Hydrobiidae","Invasora2","Keletistes_sp","Lamylucina_gaini","Lamysia_jousseaumei","Leocrates_sp","Lumbrineridae","Magelona_cincta","Malacostraca","Maldanidae","Marphysa_sanguinea","Menippe_nodifrons","Moerella_distorta ","Mysella_sp","Nephtyidae","Nereididae","Newspbiv","Oenonidae","Orbiniidae","Paraonidae","Pattela","Pelecyora_isocardia","Phyllodocida1","Pilargidae1","Pinnotheridae","Polychaeta_errantia","Polychaeta_sedentaria","Prionospio_sp","Prunum_sp","Pseudopythina_nicklesi","Senilia_senilis","Sigalion_sp","Sigambra_sp","Skeneidae","Solariella_sp","Spiochaetopterus","Syllinae","Tagelus_adansonii","Terebellidae","Terebridae","Turritella_sp","bitipocombe"
"C2E4","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C2E5","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2E6","E",3,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,254.777070063694,0,0,0,0
"C2E7","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,636.942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,636.942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0
"C2E8","E",3,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0
"C2E9","E",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,254.777070063694,0,0,0,0,0,764.331210191083,0,0,0,0,127.388535031847,0,0,0,0
"C31T0","AD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,0,0,0,265.486725663717,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,88.4955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530.973451327434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0
"C31T1","AD",3,0,0,0,0,0,0,0,0,0,0,0,176.991150442478,0,0,0,0,0,0,0,0,176.991150442478,0,0,1061.94690265487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,442.477876106195,176.991150442478,0,0,0,0,265.486725663717,0,0,0,0,0,1238.93805309735,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,0,176.991150442478,0,0,0,0
"C31T2","AD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.982300884956,0,0,0,0,0,0,0,0,973.451327433628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0
"C32T0","AD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,88.4955752212389,0,0,1238.93805309735,0,0,0,0,0,0,0,0,0,176.991150442478,0,0,0,0,0,0,0,0,0,0,0,265.486725663717,0,0,0,0,0,0,796.460176991151,0,0,0,0,0,0,0,0,0,265.486725663717,0,353.982300884956,0,0,0,0,88.4955752212389,0,0,0,88.4955752212389,0,0,0,0,0,176.991150442478,0,0,0,0,0
"C32T1","AD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,1858.40707964602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,88.4955752212389,0,0,88.4955752212389,88.4955752212389,0,0,0,0,0,0,0,0,0,0,1061.94690265487,0,0,0,0,0,0,0,0,176.991150442478,0,0,0,0,0,0,0,0,0,0,0
"C32T2","AD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,0,0,0,2212.38938053097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.486725663717,0,0,0,88.4955752212389,0,0,265.486725663717,0,0,0,0,0,0,0,0,0,0,0,619.469026548673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,88.4955752212389,0,0,0,0
"C33T0","AD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,0,0,0,442.477876106195,0,0,0,0,0,0,0,0,0,0,176.991150442478,0,0,88.4955752212389,0,0,0,0,0,0,0,265.486725663717,0,0,0,0,0,0,1061.94690265487,0,0,0,0,0,0,0,0,176.991150442478,176.991150442478,0,88.4955752212389,0,0,0,0,88.4955752212389,0,0,0,0,0,0,0,0,0,176.991150442478,0,176.991150442478,0,0,0
"C33T1","AD",3,88.4955752212389,0,0,88.4955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.477876106195,0,0,530.973451327434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.991150442478,0,88.4955752212389,0,0,0,0,0,0,265.486725663717,0,0,0,0,0,0,0,0,0,0,0,265.486725663717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0
"C33T2","AD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.486725663717,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,0,0,353.982300884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.469026548673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,88.4955752212389,0,0,0,0
"C34T1","AD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.991150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,176.991150442478,0,0,0,353.982300884956,0,0,0,176.991150442478,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0
"C34T2","AD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.964601769911,0,0,0,0,0,0,0,0,0,0,0,0,0,176.991150442478,0,0,88.4955752212389,0,0,0,0,176.991150442478,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,442.477876106195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.991150442478,88.4955752212389,0,0,0,0
"C35T1","AD",3,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,88.4955752212389,0,0,0,0,0,0,0,265.486725663717,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,176.991150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,176.991150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C35T2","AD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238.93805309735,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,0,0,265.486725663717,0,0,0,0,0,0,88.4955752212389,0,0,0,0,0,88.4955752212389,0,0,0,0,0,265.486725663717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.486725663717,0,0,0,0
"C36T1","AD",3,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,88.4955752212389,0,0,0,0,353.982300884956,0,0,1504.42477876106,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4955752212389,0,0,0,0,176.991150442478,353.982300884956,0,0,0,0,0,0,0,88.4955752212389,88.4955752212389,88.4955752212389,0,0,0,0,176.991150442478,0,0,0,0,0,1061.94690265487,0,0,0,0,176.991150442478,0,0,0,88.4955752212389,0,0,0,0,0,88.4955752212389,0,0,0,0,0
"C36T2","AD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.982300884956,0,0,0,0,0,0,0,0,0,0,0,0,176.991150442478,0,0,0,0,0,353.982300884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3A1","A",10,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3A10","A",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,764.331210191083,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,509.554140127389,0,0,0,0,0
"C3A11","A",10,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0
"C3A12","A",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0
"C3A2","A",10,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,254.777070063694,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,764.331210191083,0,636.942675159236,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0
"C3A3","A",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.10828025478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,127.388535031847,509.554140127389,0,509.554140127389,0,0,0,0,0,0,0,0,509.554140127389,0,764.331210191083,0,0,127.388535031847,0,0,0,0,0,0
"C3A4","A",10,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,254.777070063694,0,254.777070063694,0,0,0,0,0,0,0,0,254.777070063694,0,636.942675159236,0,0,0,127.388535031847,0,0,0,0,0
"C3A5","A",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,254.777070063694,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0
"C3A6","A",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,382.165605095541,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,0,254.777070063694,0,0,0,0,0,0,0,0,0
"C3A7","A",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C3A8","A",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,127.388535031847,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,891.71974522293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0
"C3A9","A",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C3AB1","AB",11,0,0,0,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,764.331210191083,0,0,0,0,0,0,0,0,0
"C3AB10","AB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3AB11","AB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,382.165605095541,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C3AB12","AB",11,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.331210191083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0
"C3AB2","AB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,764.331210191083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3AB3","AB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.942675159236,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,254.777070063694,0,0,0,0
"C3AB4","AB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,254.777070063694,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,636.942675159236,0,0,0,0,0,0,0,0,0
"C3AB5","AB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C3AB6","AB",11,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,127.388535031847,0,0,127.388535031847,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,0,0,0,0,127.388535031847,509.554140127389,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0
"C3AB7","AB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0
"C3AB8","AB",11,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,254.777070063694,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3AB9","AB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C3BI1","BI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,382.165605095541,0,0,4203.82165605096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,127.388535031847,0,0
"C3BI10","BI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C3BI11","BI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,254.777070063694,0,0,0,0,0,0,254.777070063694,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0
"C3BI12","BI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.331210191083,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0
"C3BI2","BI",10,0,0,0,0,127.388535031847,0,0,0,127.388535031847,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,2802.54777070064,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3BI3","BI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,1019.10828025478,0,0,0,0,0,0,0,0,509.554140127389,0,0,0,0,0,127.388535031847,0,127.388535031847,254.777070063694,0,0,0,0
"C3BI4","BI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,127.388535031847,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,127.388535031847,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.942675159236,382.165605095541,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0
"C3BI5","BI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,127.388535031847,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,636.942675159236,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,254.777070063694,0,127.388535031847,0,0,0,0,0
"C3BI6","BI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,254.777070063694,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,382.165605095541,382.165605095541,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0
"C3BI7","BI",10,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,127.388535031847,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,127.388535031847,0,0,0,0,0,0,0,0,891.71974522293,382.165605095541,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0
"C3BI8","BI",10,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,254.777070063694,0,0,0,0,0,127.388535031847,0
"C3BI9","BI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.71974522293,254.777070063694,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0
"C3BR1","BR",10,0,127.388535031847,0,0,0,0,0,0,764.331210191083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0
"C3BR10","BR",10,0,0,0,0,0,127.388535031847,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.777070063694,382.165605095541,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3BR11","BR",10,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.165605095541,891.71974522293,0,0,0,0,0,0,127.388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
