"site";"month";"coreID";"taxaf";"numb"
"A";3;"C7A2";"Cumacea";0
"A";3;"C7A3";"Cumacea";0
"A";3;"C7A4";"Cumacea";0
"A";3;"C7A5";"Cumacea";0
"A";3;"C7A6";"Cumacea";0
"A";3;"C7A7";"Cumacea";0
"A";3;"C7A8";"Cumacea";0
"A";3;"C7A9";"Cumacea";0
"AB";3;"C7AB1";"Cumacea";0
"AB";3;"C7AB10";"Cumacea";0
"AB";3;"C7AB11";"Cumacea";0
"AB";3;"C7AB12";"Cumacea";0
"AB";3;"C7AB2";"Cumacea";0
"AB";3;"C7AB3";"Cumacea";0
"AB";3;"C7AB4";"Cumacea";0
"AB";3;"C7AB5";"Cumacea";0
"AB";3;"C7AB6";"Cumacea";0
"AB";3;"C7AB7";"Cumacea";0
"AB";3;"C7AB8";"Cumacea";0
"AB";3;"C7AB9";"Cumacea";0
"A";4;"C8A1";"Cumacea";0
"A";4;"C8A10";"Cumacea";0
"A";4;"C8A11";"Cumacea";0
"A";4;"C8A12";"Cumacea";0
"A";4;"C8A2";"Cumacea";0
"A";4;"C8A3";"Cumacea";0
"A";4;"C8A4";"Cumacea";0
"A";4;"C8A5";"Cumacea";0
"A";4;"C8A6";"Cumacea";0
"A";4;"C8A7";"Cumacea";0
"A";4;"C8A8";"Cumacea";0
"A";4;"C8A9";"Cumacea";0
"AB";4;"C8AB1";"Cumacea";0
"AB";4;"C8AB10";"Cumacea";0
"AB";4;"C8AB11";"Cumacea";0
"AB";4;"C8AB12";"Cumacea";0
"AB";4;"C8AB2";"Cumacea";0
"AB";4;"C8AB3";"Cumacea";0
"AB";4;"C8AB4";"Cumacea";0
"AB";4;"C8AB5";"Cumacea";0
"AB";4;"C8AB6";"Cumacea";0
"AB";4;"C8AB7";"Cumacea";0
"AB";4;"C8AB8";"Cumacea";0
"AB";4;"C8AB9";"Cumacea";0
"BI";4;"C9BI1";"Cumacea";0
"BI";4;"C9BI10";"Cumacea";0
"BI";4;"C9BI11";"Cumacea";0
"BI";4;"C9BI12";"Cumacea";0
"BI";4;"C9BI2";"Cumacea";0
"BI";4;"C9BI3";"Cumacea";0
"BI";4;"C9BI4";"Cumacea";0
"BI";4;"C9BI5";"Cumacea";0
"BI";4;"C9BI6";"Cumacea";0
"BI";4;"C9BI7";"Cumacea";0
"BI";4;"C9BI8";"Cumacea";0
"BI";4;"C9BI9";"Cumacea";0
"BR";4;"C9BR1";"Cumacea";0
"BR";4;"C9BR10";"Cumacea";0
"BR";4;"C9BR11";"Cumacea";0
"BR";4;"C9BR12";"Cumacea";0
"BR";4;"C9BR2";"Cumacea";0
"BR";4;"C9BR3";"Cumacea";0
"BR";4;"C9BR4";"Cumacea";0
"BR";4;"C9BR5";"Cumacea";0
"BR";4;"C9BR6";"Cumacea";0
"BR";4;"C9BR7";"Cumacea";0
"BR";4;"C9BR8";"Cumacea";0
"BR";4;"C9BR9";"Cumacea";0
"E";4;"C9E1";"Cumacea";0
"E";4;"C9E10";"Cumacea";0
"E";4;"C9E11";"Cumacea";0
"E";4;"C9E12";"Cumacea";0
"E";4;"C9E2";"Cumacea";0
"E";4;"C9E3";"Cumacea";0
"E";4;"C9E4";"Cumacea";0
"E";4;"C9E5";"Cumacea";0
"E";4;"C9E6";"Cumacea";0
"E";4;"C9E7";"Cumacea";0
"E";4;"C9E8";"Cumacea";0
"E";4;"C9E9";"Cumacea";0
"A";1;"CA1";"Cumacea";0
"A";1;"CA2";"Cumacea";0
"A";1;"CA3";"Cumacea";0
"A";1;"CA4";"Cumacea";0
"A";1;"CA5";"Cumacea";0
"A";1;"CA6";"Cumacea";0
"A";1;"CA7";"Cumacea";0
"A";1;"CA8";"Cumacea";0
"AB";1;"CAB1";"Cumacea";0
"AB";1;"CAB2";"Cumacea";0
"AB";1;"CAB3";"Cumacea";0
"AB";1;"CAB4";"Cumacea";0
"AB";1;"CAB5";"Cumacea";0
"AB";1;"CAB6";"Cumacea";0
"AB";1;"CAB7";"Cumacea";0
"BI";2;"CBI1";"Cumacea";0
"BI";2;"CBI10";"Cumacea";0
"BI";2;"CBI11";"Cumacea";0
"BI";2;"CBI12";"Cumacea";0
"BI";2;"CBI13";"Cumacea";0
"BI";2;"CBI14";"Cumacea";0
"BI";2;"CBI15";"Cumacea";0
"BI";2;"CBI16";"Cumacea";0
"BI";2;"CBI2";"Cumacea";0
"BI";2;"CBI3";"Cumacea";0
"BI";2;"CBI4";"Cumacea";0
"BI";2;"CBI5";"Cumacea";0
"BI";2;"CBI6";"Cumacea";0
"BI";2;"CBI7";"Cumacea";0
"BI";2;"CBI8";"Cumacea";0
"BI";2;"CBI9";"Cumacea";0
"BR";2;"CBR1";"Cumacea";0
"BR";2;"CBR10";"Cumacea";0
"BR";2;"CBR11";"Cumacea";0
"BR";2;"CBR12";"Cumacea";1
"BR";2;"CBR13";"Cumacea";0
"BR";2;"CBR14";"Cumacea";0
"BR";2;"CBR15";"Cumacea";0
"BR";2;"CBR16";"Cumacea";0
"BR";2;"CBR2";"Cumacea";0
"BR";2;"CBR3";"Cumacea";0
"BR";2;"CBR4";"Cumacea";0
"BR";2;"CBR5";"Cumacea";0
"BR";2;"CBR6";"Cumacea";0
"BR";2;"CBR7";"Cumacea";0
"BR";2;"CBR8";"Cumacea";0
"BR";2;"CBR9";"Cumacea";0
"E";2;"CE1";"Cumacea";0
"E";2;"CE10";"Cumacea";0
"E";2;"CE11";"Cumacea";0
"E";2;"CE12";"Cumacea";0
"E";2;"CE13";"Cumacea";0
"E";2;"CE14";"Cumacea";0
"E";2;"CE15";"Cumacea";0
"E";2;"CE16";"Cumacea";0
"E";2;"CE2";"Cumacea";0
"E";2;"CE3";"Cumacea";0
"E";2;"CE4";"Cumacea";0
"E";2;"CE5";"Cumacea";0
"E";2;"CE6";"Cumacea";0
"E";2;"CE7";"Cumacea";0
"E";2;"CE8";"Cumacea";0
"E";2;"CE9";"Cumacea";0
"AD";2;"JP_6_1";"Cumacea";0
"AD";2;"JP_6_10";"Cumacea";0
"AD";2;"JP_6_2";"Cumacea";0
"AD";2;"JP_6_3";"Cumacea";0
"AD";2;"JP_6_4";"Cumacea";0
"AD";2;"JP_6_5";"Cumacea";0
"AD";2;"JP_6_6";"Cumacea";0
"AD";2;"JP_6_7";"Cumacea";0
"AD";2;"JP_6_8";"Cumacea";0
"AD";2;"JP_6_9";"Cumacea";0
"AD";2;"JP_9_1";"Cumacea";0
"AD";2;"JP_9_10";"Cumacea";0
"AD";2;"JP_9_2";"Cumacea";0
"AD";2;"JP_9_3";"Cumacea";0
"AD";2;"JP_9_4";"Cumacea";0
"AD";2;"JP_9_5";"Cumacea";0
"AD";2;"JP_9_6";"Cumacea";0
"AD";2;"JP_9_7";"Cumacea";0
"AD";2;"JP_9_8";"Cumacea";0
"AD";2;"JP_9_9";"Cumacea";0
"AD";10;"C11T0";"Cylichnidae";0
"AD";3;"C11T1";"Cylichnidae";0
"AD";10;"C11T2";"Cylichnidae";0
"AD";10;"C12T0";"Cylichnidae";0
"AD";3;"C12T1";"Cylichnidae";0
"AD";10;"C12T2";"Cylichnidae";0
"AD";3;"C13T1";"Cylichnidae";0
"AD";10;"C13T2";"Cylichnidae";0
"AD";10;"C14T2";"Cylichnidae";0
"AD";3;"C15T1";"Cylichnidae";0
"AD";10;"C15T2";"Cylichnidae";0
"AD";10;"C16T0";"Cylichnidae";0
"AD";3;"C16T1";"Cylichnidae";0
"AD";10;"C16T2";"Cylichnidae";0
"AD";3;"C21T1";"Cylichnidae";0
"AD";10;"C21T2";"Cylichnidae";0
"AD";10;"C22T0";"Cylichnidae";0
"AD";3;"C22T1";"Cylichnidae";0
"AD";10;"C22T2";"Cylichnidae";0
"AD";10;"C23T2";"Cylichnidae";0
"AD";10;"C24T0";"Cylichnidae";0
"AD";3;"C24T1";"Cylichnidae";0
"AD";10;"C24T2";"Cylichnidae";0
"AD";10;"C25T0";"Cylichnidae";0
"AD";3;"C25T1";"Cylichnidae";0
"AD";10;"C25T2";"Cylichnidae";0
"AD";3;"C26T1";"Cylichnidae";0
"AD";10;"C26T2";"Cylichnidae";0
"A";2;"C2A1";"Cylichnidae";0
"A";2;"C2A10";"Cylichnidae";0
"A";2;"C2A11";"Cylichnidae";0
"A";2;"C2A12";"Cylichnidae";1
"A";2;"C2A13";"Cylichnidae";0
"A";2;"C2A14";"Cylichnidae";0
"A";2;"C2A15";"Cylichnidae";0
"A";2;"C2A16";"Cylichnidae";0
"A";2;"C2A2";"Cylichnidae";0
"A";2;"C2A3";"Cylichnidae";0
"A";2;"C2A4";"Cylichnidae";0
"A";2;"C2A5";"Cylichnidae";0
"A";2;"C2A6";"Cylichnidae";0
"A";2;"C2A7";"Cylichnidae";0
"A";2;"C2A8";"Cylichnidae";0
"A";2;"C2A9";"Cylichnidae";0
"AB";2;"C2AB1";"Cylichnidae";0
"AB";2;"C2AB10";"Cylichnidae";0
"AB";2;"C2AB11";"Cylichnidae";0
"AB";2;"C2AB12";"Cylichnidae";0
"AB";2;"C2AB13";"Cylichnidae";0
"AB";2;"C2AB14";"Cylichnidae";0
"AB";2;"C2AB15";"Cylichnidae";0
"AB";2;"C2AB16";"Cylichnidae";0
"AB";2;"C2AB2";"Cylichnidae";0
"AB";2;"C2AB3";"Cylichnidae";0
"AB";2;"C2AB4";"Cylichnidae";0
"AB";2;"C2AB5";"Cylichnidae";0
"AB";2;"C2AB6";"Cylichnidae";0
"AB";2;"C2AB7";"Cylichnidae";0
"AB";2;"C2AB8";"Cylichnidae";0
"AB";2;"C2AB9";"Cylichnidae";0
"BI";3;"C2BI1";"Cylichnidae";0
"BI";3;"C2BI10";"Cylichnidae";0
"BI";3;"C2BI11";"Cylichnidae";1
"BI";3;"C2BI12";"Cylichnidae";1
"BI";3;"C2BI13";"Cylichnidae";0
"BI";3;"C2BI14";"Cylichnidae";0
"BI";3;"C2BI15";"Cylichnidae";0
"BI";3;"C2BI16";"Cylichnidae";1
"BI";3;"C2BI2";"Cylichnidae";0
"BI";3;"C2BI3";"Cylichnidae";0
"BI";3;"C2BI4";"Cylichnidae";0
"BI";3;"C2BI5";"Cylichnidae";0
"BI";3;"C2BI6";"Cylichnidae";0
"BI";3;"C2BI7";"Cylichnidae";0
"BI";3;"C2BI8";"Cylichnidae";0
"BI";3;"C2BI9";"Cylichnidae";0
"BR";3;"C2BR1";"Cylichnidae";0
"BR";3;"C2BR10";"Cylichnidae";0
"BR";3;"C2BR11";"Cylichnidae";0
"BR";3;"C2BR12";"Cylichnidae";1
"BR";3;"C2BR13";"Cylichnidae";0
"BR";3;"C2BR14";"Cylichnidae";0
"BR";3;"C2BR15";"Cylichnidae";0
"BR";3;"C2BR16";"Cylichnidae";0
"BR";3;"C2BR2";"Cylichnidae";0
"BR";3;"C2BR3";"Cylichnidae";0
"BR";3;"C2BR4";"Cylichnidae";0
"BR";3;"C2BR5";"Cylichnidae";0
"BR";3;"C2BR6";"Cylichnidae";0
"BR";3;"C2BR7";"Cylichnidae";0
"BR";3;"C2BR8";"Cylichnidae";0
"BR";3;"C2BR9";"Cylichnidae";0
"E";3;"C2E1";"Cylichnidae";0
"E";3;"C2E10";"Cylichnidae";0
"E";3;"C2E11";"Cylichnidae";0
"E";3;"C2E12";"Cylichnidae";0
"E";3;"C2E13";"Cylichnidae";0
"E";3;"C2E14";"Cylichnidae";0
"E";3;"C2E15";"Cylichnidae";0
"E";3;"C2E16";"Cylichnidae";0
"E";3;"C2E2";"Cylichnidae";0
"E";3;"C2E3";"Cylichnidae";0
"E";3;"C2E4";"Cylichnidae";0
"E";3;"C2E5";"Cylichnidae";0
"E";3;"C2E6";"Cylichnidae";0
"E";3;"C2E7";"Cylichnidae";0
"E";3;"C2E8";"Cylichnidae";0
"E";3;"C2E9";"Cylichnidae";0
"AD";10;"C31T0";"Cylichnidae";0
"AD";3;"C31T1";"Cylichnidae";0
"AD";10;"C31T2";"Cylichnidae";0
"AD";10;"C32T0";"Cylichnidae";0
"AD";3;"C32T1";"Cylichnidae";0
"AD";10;"C32T2";"Cylichnidae";0
"AD";10;"C33T0";"Cylichnidae";0
"AD";3;"C33T1";"Cylichnidae";0
"AD";10;"C33T2";"Cylichnidae";0
"AD";3;"C34T1";"Cylichnidae";0
"AD";10;"C34T2";"Cylichnidae";0
"AD";3;"C35T1";"Cylichnidae";0
"AD";10;"C35T2";"Cylichnidae";0
"AD";3;"C36T1";"Cylichnidae";0
"AD";10;"C36T2";"Cylichnidae";0
"A";10;"C3A1";"Cylichnidae";0
"A";10;"C3A10";"Cylichnidae";0
"A";10;"C3A11";"Cylichnidae";0
"A";10;"C3A12";"Cylichnidae";0
"A";10;"C3A2";"Cylichnidae";0
"A";10;"C3A3";"Cylichnidae";0
"A";10;"C3A4";"Cylichnidae";0
"A";10;"C3A5";"Cylichnidae";0
"A";10;"C3A6";"Cylichnidae";0
"A";10;"C3A7";"Cylichnidae";0
"A";10;"C3A8";"Cylichnidae";0
"A";10;"C3A9";"Cylichnidae";0
"AB";11;"C3AB1";"Cylichnidae";0
"AB";11;"C3AB10";"Cylichnidae";0
"AB";11;"C3AB11";"Cylichnidae";0
"AB";11;"C3AB12";"Cylichnidae";0
"AB";11;"C3AB2";"Cylichnidae";0
"AB";11;"C3AB3";"Cylichnidae";0
"AB";11;"C3AB4";"Cylichnidae";0
"AB";11;"C3AB5";"Cylichnidae";0
"AB";11;"C3AB6";"Cylichnidae";0
"AB";11;"C3AB7";"Cylichnidae";0
"AB";11;"C3AB8";"Cylichnidae";0
"AB";11;"C3AB9";"Cylichnidae";0
"BI";10;"C3BI1";"Cylichnidae";0
"BI";10;"C3BI10";"Cylichnidae";0
"BI";10;"C3BI11";"Cylichnidae";0
"BI";10;"C3BI12";"Cylichnidae";1
"BI";10;"C3BI2";"Cylichnidae";0
"BI";10;"C3BI3";"Cylichnidae";0
"BI";10;"C3BI4";"Cylichnidae";0
"BI";10;"C3BI5";"Cylichnidae";0
"BI";10;"C3BI6";"Cylichnidae";0
"BI";10;"C3BI7";"Cylichnidae";0
"BI";10;"C3BI8";"Cylichnidae";0
"BI";10;"C3BI9";"Cylichnidae";0
"BR";10;"C3BR1";"Cylichnidae";0
"BR";10;"C3BR10";"Cylichnidae";0
"BR";10;"C3BR11";"Cylichnidae";0
"BR";10;"C3BR12";"Cylichnidae";0
"BR";10;"C3BR2";"Cylichnidae";0
"BR";10;"C3BR3";"Cylichnidae";0
"BR";10;"C3BR4";"Cylichnidae";0
"BR";10;"C3BR5";"Cylichnidae";0
"BR";10;"C3BR6";"Cylichnidae";0
"BR";10;"C3BR7";"Cylichnidae";0
"BR";10;"C3BR8";"Cylichnidae";0
"BR";10;"C3BR9";"Cylichnidae";0
"E";10;"C3E1";"Cylichnidae";0
"E";10;"C3E10";"Cylichnidae";0
"E";10;"C3E11";"Cylichnidae";0
"E";10;"C3E12";"Cylichnidae";0
"E";10;"C3E2";"Cylichnidae";0
"E";10;"C3E3";"Cylichnidae";0
"E";10;"C3E4";"Cylichnidae";0
"E";10;"C3E5";"Cylichnidae";0
"E";10;"C3E6";"Cylichnidae";0
"E";10;"C3E7";"Cylichnidae";0
"E";10;"C3E8";"Cylichnidae";0
"E";10;"C3E9";"Cylichnidae";0
"AD";3;"C41T1";"Cylichnidae";0
"AD";10;"C41T2";"Cylichnidae";0
"AD";10;"C42T0";"Cylichnidae";0
"AD";3;"C42T1";"Cylichnidae";0
"AD";10;"C42T2";"Cylichnidae";0
"AD";3;"C43T1";"Cylichnidae";0
"AD";10;"C43T2";"Cylichnidae";0
"AD";10;"C44T0";"Cylichnidae";0
"AD";10;"C44T2";"Cylichnidae";0
"AD";3;"C45T1";"Cylichnidae";0
"AD";10;"C45T2";"Cylichnidae";0
"AD";10;"C46T0";"Cylichnidae";0
"AD";3;"C46T1";"Cylichnidae";0
"AD";10;"C46T2";"Cylichnidae";0
"BI";11;"C4BI1";"Cylichnidae";0
"BI";11;"C4BI10";"Cylichnidae";0
"BI";11;"C4BI11";"Cylichnidae";0
"BI";11;"C4BI12";"Cylichnidae";0
"BI";11;"C4BI2";"Cylichnidae";0
"BI";11;"C4BI3";"Cylichnidae";0
"BI";11;"C4BI4";"Cylichnidae";0
"BI";11;"C4BI5";"Cylichnidae";0
"BI";11;"C4BI6";"Cylichnidae";0
"BI";11;"C4BI7";"Cylichnidae";0
"BI";11;"C4BI8";"Cylichnidae";0
"BI";11;"C4BI9";"Cylichnidae";0
"BR";11;"C4BR1";"Cylichnidae";0
"BR";11;"C4BR10";"Cylichnidae";1
"BR";11;"C4BR11";"Cylichnidae";0
"BR";11;"C4BR12";"Cylichnidae";0
"BR";11;"C4BR2";"Cylichnidae";0
"BR";11;"C4BR3";"Cylichnidae";0
"BR";11;"C4BR4";"Cylichnidae";0
"BR";11;"C4BR5";"Cylichnidae";0
"BR";11;"C4BR6";"Cylichnidae";0
"BR";11;"C4BR7";"Cylichnidae";0
"BR";11;"C4BR8";"Cylichnidae";0
"BR";11;"C4BR9";"Cylichnidae";0
"E";11;"C4E1";"Cylichnidae";0
"E";11;"C4E10";"Cylichnidae";0
"E";11;"C4E11";"Cylichnidae";0
"E";11;"C4E12";"Cylichnidae";0
"E";11;"C4E2";"Cylichnidae";0
"E";11;"C4E3";"Cylichnidae";0
"E";11;"C4E4";"Cylichnidae";0
"E";11;"C4E5";"Cylichnidae";0
"E";11;"C4E6";"Cylichnidae";0
"E";11;"C4E7";"Cylichnidae";0
"E";11;"C4E8";"Cylichnidae";0
"E";11;"C4E9";"Cylichnidae";0
"AD";10;"C51T0";"Cylichnidae";0
"AD";3;"C51T1";"Cylichnidae";0
"AD";10;"C51T2";"Cylichnidae";0
"AD";10;"C52T0";"Cylichnidae";0
"AD";3;"C52T1";"Cylichnidae";0
"AD";10;"C52T2";"Cylichnidae";0
"AD";10;"C53T0";"Cylichnidae";0
"AD";3;"C53T1";"Cylichnidae";0
"AD";10;"C53T2";"Cylichnidae";0
"AD";10;"C54T0";"Cylichnidae";0
"AD";3;"C54T1";"Cylichnidae";0
"AD";10;"C54T2";"Cylichnidae";0
"AD";10;"C55T0";"Cylichnidae";0
"AD";3;"C55T1";"Cylichnidae";0
"AD";10;"C55T2";"Cylichnidae";0
"AD";10;"C56T2";"Cylichnidae";0
"A";12;"C5A1";"Cylichnidae";0
"A";12;"C5A10";"Cylichnidae";1
"A";12;"C5A11";"Cylichnidae";0
"A";12;"C5A12";"Cylichnidae";0
"A";12;"C5A2";"Cylichnidae";0
"A";12;"C5A3";"Cylichnidae";0
"A";12;"C5A4";"Cylichnidae";0
"A";12;"C5A5";"Cylichnidae";0
"A";12;"C5A6";"Cylichnidae";0
"A";12;"C5A7";"Cylichnidae";0
"A";12;"C5A8";"Cylichnidae";0
"A";12;"C5A9";"Cylichnidae";1
"AB";12;"C5AB1";"Cylichnidae";0
"AB";12;"C5AB10";"Cylichnidae";0
"AB";12;"C5AB11";"Cylichnidae";0
"AB";12;"C5AB12";"Cylichnidae";0
"AB";12;"C5AB2";"Cylichnidae";0
"AB";12;"C5AB3";"Cylichnidae";0
"AB";12;"C5AB4";"Cylichnidae";0
"AB";12;"C5AB5";"Cylichnidae";0
"AB";12;"C5AB6";"Cylichnidae";0
"AB";12;"C5AB7";"Cylichnidae";0
"AB";12;"C5AB8";"Cylichnidae";0
"AB";12;"C5AB9";"Cylichnidae";0
"BI";12;"C5BI1";"Cylichnidae";0
"BI";12;"C5BI10";"Cylichnidae";0
"BI";12;"C5BI11";"Cylichnidae";0
"BI";12;"C5BI12";"Cylichnidae";0
"BI";12;"C5BI2";"Cylichnidae";0
"BI";12;"C5BI3";"Cylichnidae";0
"BI";12;"C5BI4";"Cylichnidae";0
"BI";12;"C5BI5";"Cylichnidae";0
"BI";12;"C5BI6";"Cylichnidae";4
"BI";12;"C5BI7";"Cylichnidae";0
"BI";12;"C5BI8";"Cylichnidae";0
"BI";12;"C5BI9";"Cylichnidae";0
"BR";12;"C5BR1";"Cylichnidae";0
"BR";12;"C5BR10";"Cylichnidae";0
"BR";12;"C5BR11";"Cylichnidae";0
"BR";12;"C5BR12";"Cylichnidae";0
"BR";12;"C5BR2";"Cylichnidae";0
"BR";12;"C5BR3";"Cylichnidae";0
"BR";12;"C5BR4";"Cylichnidae";0
"BR";12;"C5BR5";"Cylichnidae";0
"BR";12;"C5BR6";"Cylichnidae";0
"BR";12;"C5BR7";"Cylichnidae";0
"BR";12;"C5BR8";"Cylichnidae";0
"BR";12;"C5BR9";"Cylichnidae";0
"E";12;"C5E1";"Cylichnidae";0
"E";12;"C5E10";"Cylichnidae";0
"E";12;"C5E11";"Cylichnidae";0
"E";12;"C5E12";"Cylichnidae";0
"E";12;"C5E2";"Cylichnidae";0
"E";12;"C5E3";"Cylichnidae";0
"E";12;"C5E4";"Cylichnidae";0
"E";12;"C5E5";"Cylichnidae";0
"E";12;"C5E6";"Cylichnidae";0
"E";12;"C5E7";"Cylichnidae";0
"E";12;"C5E8";"Cylichnidae";0
"E";12;"C5E9";"Cylichnidae";0
"AD";10;"C61T0";"Cylichnidae";0
"AD";3;"C61T1";"Cylichnidae";0
"AD";10;"C61T2";"Cylichnidae";0
"AD";10;"C62T0";"Cylichnidae";0
"AD";3;"C62T1";"Cylichnidae";1
"AD";10;"C62T2";"Cylichnidae";0
"AD";10;"C63T0";"Cylichnidae";0
"AD";3;"C63T1";"Cylichnidae";0
"AD";10;"C63T2";"Cylichnidae";0
"AD";3;"C64T1";"Cylichnidae";0
"AD";10;"C64T2";"Cylichnidae";0
"AD";3;"C65T1";"Cylichnidae";0
"AD";10;"C65T2";"Cylichnidae";0
"AD";10;"C66T0";"Cylichnidae";0
"AD";10;"C66T2";"Cylichnidae";0
"BI";1;"C6BI1";"Cylichnidae";0
"BI";1;"C6BI10";"Cylichnidae";0
"BI";1;"C6BI11";"Cylichnidae";0
"BI";1;"C6BI12";"Cylichnidae";0
"BI";1;"C6BI2";"Cylichnidae";0
"BI";1;"C6BI3";"Cylichnidae";0
"BI";1;"C6BI4";"Cylichnidae";0
"BI";1;"C6BI5";"Cylichnidae";2
"BI";1;"C6BI6";"Cylichnidae";0
"BI";1;"C6BI7";"Cylichnidae";1
"BI";1;"C6BI8";"Cylichnidae";0
"BI";1;"C6BI9";"Cylichnidae";5
"BR";1;"C6BR1";"Cylichnidae";0
"BR";1;"C6BR10";"Cylichnidae";0
"BR";1;"C6BR11";"Cylichnidae";0
"BR";1;"C6BR12";"Cylichnidae";0
"BR";1;"C6BR2";"Cylichnidae";0
"BR";1;"C6BR3";"Cylichnidae";0
"BR";1;"C6BR4";"Cylichnidae";0
"BR";1;"C6BR5";"Cylichnidae";0
"BR";1;"C6BR6";"Cylichnidae";0
"BR";1;"C6BR7";"Cylichnidae";0
"BR";1;"C6BR8";"Cylichnidae";0
"BR";1;"C6BR9";"Cylichnidae";0
"E";1;"C6E1";"Cylichnidae";0
"E";1;"C6E10";"Cylichnidae";0
"E";1;"C6E11";"Cylichnidae";0
"E";1;"C6E12";"Cylichnidae";0
"E";1;"C6E2";"Cylichnidae";0
"E";1;"C6E3";"Cylichnidae";0
"E";1;"C6E4";"Cylichnidae";0
"E";1;"C6E5";"Cylichnidae";0
"E";1;"C6E6";"Cylichnidae";0
"E";1;"C6E7";"Cylichnidae";0
"E";1;"C6E8";"Cylichnidae";0
"E";1;"C6E9";"Cylichnidae";0
"A";3;"C7A1";"Cylichnidae";0
"A";3;"C7A10";"Cylichnidae";0
"A";3;"C7A11";"Cylichnidae";0
"A";3;"C7A12";"Cylichnidae";0
"A";3;"C7A2";"Cylichnidae";0
"A";3;"C7A3";"Cylichnidae";1
"A";3;"C7A4";"Cylichnidae";0
"A";3;"C7A5";"Cylichnidae";0
"A";3;"C7A6";"Cylichnidae";0
"A";3;"C7A7";"Cylichnidae";1
"A";3;"C7A8";"Cylichnidae";0
"A";3;"C7A9";"Cylichnidae";0
"AB";3;"C7AB1";"Cylichnidae";0
"AB";3;"C7AB10";"Cylichnidae";0
"AB";3;"C7AB11";"Cylichnidae";0
"AB";3;"C7AB12";"Cylichnidae";0
"AB";3;"C7AB2";"Cylichnidae";0
"AB";3;"C7AB3";"Cylichnidae";0
"AB";3;"C7AB4";"Cylichnidae";0
"AB";3;"C7AB5";"Cylichnidae";0
"AB";3;"C7AB6";"Cylichnidae";0
"AB";3;"C7AB7";"Cylichnidae";0
"AB";3;"C7AB8";"Cylichnidae";0
"AB";3;"C7AB9";"Cylichnidae";0
"A";4;"C8A1";"Cylichnidae";0
"A";4;"C8A10";"Cylichnidae";0
"A";4;"C8A11";"Cylichnidae";0
"A";4;"C8A12";"Cylichnidae";0
"A";4;"C8A2";"Cylichnidae";0
"A";4;"C8A3";"Cylichnidae";0
"A";4;"C8A4";"Cylichnidae";0
"A";4;"C8A5";"Cylichnidae";0
"A";4;"C8A6";"Cylichnidae";0
"A";4;"C8A7";"Cylichnidae";0
"A";4;"C8A8";"Cylichnidae";0
"A";4;"C8A9";"Cylichnidae";0
"AB";4;"C8AB1";"Cylichnidae";0
"AB";4;"C8AB10";"Cylichnidae";0
"AB";4;"C8AB11";"Cylichnidae";0
"AB";4;"C8AB12";"Cylichnidae";0
"AB";4;"C8AB2";"Cylichnidae";0
"AB";4;"C8AB3";"Cylichnidae";0
"AB";4;"C8AB4";"Cylichnidae";0
"AB";4;"C8AB5";"Cylichnidae";0
"AB";4;"C8AB6";"Cylichnidae";0
"AB";4;"C8AB7";"Cylichnidae";0
"AB";4;"C8AB8";"Cylichnidae";0
"AB";4;"C8AB9";"Cylichnidae";0
"BI";4;"C9BI1";"Cylichnidae";0
"BI";4;"C9BI10";"Cylichnidae";0
"BI";4;"C9BI11";"Cylichnidae";0
"BI";4;"C9BI12";"Cylichnidae";0
"BI";4;"C9BI2";"Cylichnidae";0
"BI";4;"C9BI3";"Cylichnidae";1
"BI";4;"C9BI4";"Cylichnidae";0
"BI";4;"C9BI5";"Cylichnidae";0
"BI";4;"C9BI6";"Cylichnidae";0
"BI";4;"C9BI7";"Cylichnidae";0
"BI";4;"C9BI8";"Cylichnidae";0
"BI";4;"C9BI9";"Cylichnidae";0
"BR";4;"C9BR1";"Cylichnidae";0
"BR";4;"C9BR10";"Cylichnidae";0
"BR";4;"C9BR11";"Cylichnidae";0
"BR";4;"C9BR12";"Cylichnidae";0
"BR";4;"C9BR2";"Cylichnidae";0
"BR";4;"C9BR3";"Cylichnidae";0
"BR";4;"C9BR4";"Cylichnidae";0
"BR";4;"C9BR5";"Cylichnidae";0
"BR";4;"C9BR6";"Cylichnidae";0
"BR";4;"C9BR7";"Cylichnidae";0
"BR";4;"C9BR8";"Cylichnidae";0
"BR";4;"C9BR9";"Cylichnidae";0
"E";4;"C9E1";"Cylichnidae";0
"E";4;"C9E10";"Cylichnidae";0
"E";4;"C9E11";"Cylichnidae";0
"E";4;"C9E12";"Cylichnidae";0
"E";4;"C9E2";"Cylichnidae";0
"E";4;"C9E3";"Cylichnidae";0
"E";4;"C9E4";"Cylichnidae";0
"E";4;"C9E5";"Cylichnidae";0
"E";4;"C9E6";"Cylichnidae";0
"E";4;"C9E7";"Cylichnidae";0
"E";4;"C9E8";"Cylichnidae";0
"E";4;"C9E9";"Cylichnidae";0
"A";1;"CA1";"Cylichnidae";0
"A";1;"CA2";"Cylichnidae";0
"A";1;"CA3";"Cylichnidae";0
"A";1;"CA4";"Cylichnidae";0
"A";1;"CA5";"Cylichnidae";0
"A";1;"CA6";"Cylichnidae";0
"A";1;"CA7";"Cylichnidae";0
"A";1;"CA8";"Cylichnidae";0
"AB";1;"CAB1";"Cylichnidae";0
"AB";1;"CAB2";"Cylichnidae";0
"AB";1;"CAB3";"Cylichnidae";0
